time,seconds_elapsed,z,y,x
1761505751740361700,0.10436181640625,0.8895353485971689,0.005324117632210254,-0.06857084740102291
1761505751750397700,0.114397705078125,1.0307838941961527,-0.04334470927305519,-0.07893325146138667
1761505751760433700,0.12443359375,1.1342863542467354,-0.07807780367583037,-0.018353987336158752
1761505751770469600,0.1344697265625,1.3732295504003762,-0.12641016516834497,0.07615136565789579
1761505751780505600,0.144505615234375,1.638476816111803,-0.19919329650215803,0.20022855783402918
1761505751790541600,0.15454150390625,1.7807459369301795,-0.2768277403246611,0.3410577089771628
1761505751800577500,0.16457763671875,1.956491795414686,-0.3732121119983494,0.4495470175296068
1761505751810613800,0.17461376953125,2.1860773806363345,-0.4597577381595969,0.5725023660689592
1761505751820649700,0.184649658203125,2.324316223025322,-0.5337974454257637,0.6397291053846478
1761505751830684700,0.1946845703125,2.403198036560416,-0.5920810728944838,0.7741124413892626
1761505751840720600,0.204720703125,2.3074966056495905,-0.6249656168211251,0.88200334565714
1761505751850756600,0.214756591796875,2.2168945437043903,-0.6664699589245021,0.9280413126021623
1761505751860792800,0.224792724609375,1.740214604577422,-0.7094324639469385,0.9386049383230507
1761505751870829000,0.2348291015625,0.8515268127202987,-0.742114324908331,0.7448210265837609
1761505751880865000,0.244864990234375,0.24978257007598875,-0.714316874987632,0.5578782129108906
1761505751890901000,0.25490087890625,-0.5417074148327112,-0.622865356606245,0.37369916486293075
1761505751900937000,0.26493701171875,-1.2710878573089837,-0.5831912256047129,0.09494798219501972
1761505751910973200,0.27497314453125,-2.025353150194883,-0.7068067916184664,-0.17522008104473352
1761505751921009200,0.285009033203125,-3.0442326715856787,-0.810880329555273,-0.5741260217480361
1761505751931045000,0.295045166015625,-4.287198596259952,-0.9662588150545954,-1.056624437895417
1761505751941081000,0.3050810546875,-5.604283065590262,-1.0045933680154382,-1.5515069731891153
1761505751951117000,0.315116943359375,-6.992329661372303,-0.861081553659588,-1.8897569312691687
1761505751961153000,0.325153076171875,-7.7971736333727835,-0.4980465522825718,-1.9983784878991544
1761505751971189000,0.33518896484375,-8.20309778227508,-0.02369096444994211,-1.8097373458757995
1761505751981225000,0.345224853515625,-8.448791037210821,0.35125966177880763,-1.2968611809909343
1761505751991261000,0.355260986328125,-8.413556057700514,0.6085787648394704,-0.8490490244299173
1761505752001297000,0.365296875,-8.133715033969283,0.68974912770316,-0.7178845043413341
1761505752011332900,0.375332763671875,-7.541794266203046,0.6549772356599569,-0.7265186963696032
1761505752021369000,0.385369140625,-6.837997762316465,0.6397590621314942,-0.8262787550214677
1761505752031405000,0.395405029296875,-6.415883526113629,0.6208738905280828,-0.8901618829976766
1761505752041441000,0.40544091796875,-6.152175306537747,0.36749592630863187,-0.6680166038446128
1761505752051477000,0.41547705078125,-6.041241819703578,-0.04536152898818254,-0.23979798635207114
1761505752061513000,0.425512939453125,-5.779612159967422,-0.4747825810730457,0.2455899406917393
1761505752071549000,0.435548828125,-5.490644995972514,-0.8630392635986208,0.479152612850815
1761505752081585000,0.4455849609375,-5.18937890689671,-1.0298206021219491,0.3799718153916299
1761505752091620900,0.455620849609375,-5.047819395652413,-0.9245204449996351,0.14587313665971158
1761505752101656000,0.465656005859375,-4.664064408460259,-0.45024405988305805,-0.27925197179690003
1761505752111692000,0.475692138671875,-3.892742766833305,0.29212065958976746,-0.5936516832120716
1761505752121728000,0.48572802734375,-2.692124284023046,0.8564780053868889,-0.7072893144384026
1761505752131764000,0.495763916015625,-1.1904255900979042,1.0114774284407495,-0.482652291534841
1761505752141800000,0.505800048828125,0.24899346552491186,0.8889262767881154,0.13777809300944208
1761505752151836000,0.5158359375,1.3720225126981735,0.6629460225820542,0.6971437679991126
1761505752161872000,0.525871826171875,2.3521669375032186,0.46926410991251466,0.9537615909226238
1761505752171907800,0.535907958984375,3.1175264558553692,0.39642873693481084,1.0746588378883897
1761505752181943800,0.54594384765625,3.7250089498907326,0.2999851093545556,1.1848854916274547
1761505752191979800,0.555979736328125,4.517417803210019,0.18359744876772163,1.284394936519116
1761505752202016000,0.56601611328125,5.227756860607863,0.04641103804111481,1.420323310008645
1761505752212052000,0.576052001953125,5.711602453580499,-0.12752908619567752,1.628097022525221
1761505752222088200,0.586088134765625,5.753366542598605,-0.2931419654615223,1.850657531415671
1761505752232124200,0.596124267578125,5.73910771562159,-0.385139573418349,1.8360744409203529
1761505752242160000,0.60616015625,5.947810671812295,-0.4254873658977449,1.5855568345680833
1761505752252196000,0.616196044921875,6.292352423512935,-0.4100128795206546,1.312362116983533
1761505752262232000,0.626232177734375,6.5651487894296645,-0.2472194415897131,1.0458500920332967
1761505752272268000,0.63626806640625,6.710953683158755,-0.019609540355205533,0.9195749514214694
1761505752282304000,0.646303955078125,6.561554564329981,0.1110702649563551,0.9996481666982173
1761505752292340000,0.656340087890625,6.250487796729803,0.1773749209910631,1.0875590898633003
1761505752302376000,0.6663759765625,6.185431679451465,0.2604978792272508,1.2328937357321381
1761505752312412000,0.676411865234375,6.183260765153169,0.31952275351732967,1.4624451264232396
1761505752322448100,0.6864482421875,6.257821208357811,0.39451545065939425,1.7118812211491166
1761505752332484000,0.696484130859375,6.348762292999028,0.5374691927410662,1.9337211606800555
1761505752342520000,0.70652001953125,6.5139534397214645,0.7122501517161727,2.1044987292326987
1761505752352556000,0.71655615234375,6.744808606487513,0.8521680332332849,2.2910431912377476
1761505752362592000,0.726592041015625,7.030099712318181,0.9872631707690656,2.4034268768802285
1761505752372628000,0.7366279296875,7.356025610876083,1.1492273182690143,2.272573760828376
