time,seconds_elapsed,z,y,x
1761478801873801200,0.08480126953125,0.03352466970682144,0.026247583329677582,-0.06229053810238838
1761478801883837200,0.094837158203125,0.007494934368878603,0.057615891098976135,-0.03242664784193039
1761478801893874400,0.10487451171875,-0.008182561956346035,0.05784226208925247,-0.013717942871153355
1761478801903910400,0.114910400390625,0.000055660068028373644,0.05579349026083946,0.010788465850055218
1761478801913947400,0.124947509765625,0.02756531536579132,0.04915503039956093,0.032694827765226364
1761478801923983400,0.1349833984375,0.060084640979766846,0.03187963739037514,0.041622012853622437
1761478801934020400,0.145020263671875,0.07748173922300339,0.0011883024126291275,0.05624382942914963
1761478801944056300,0.155056396484375,0.07772515714168549,-0.027052389457821846,0.07420312613248825
1761478801954092300,0.16509228515625,0.07752248644828796,-0.07599223405122757,0.09573984146118164
1761478801964129300,0.17512939453125,0.08479877561330795,-0.10181717574596405,0.11327728629112244
1761478801974165200,0.185165283203125,0.09303406625986099,-0.11617161333560944,0.1141156554222107
1761478801984202500,0.195202392578125,0.09795212745666504,-0.12036769092082977,0.10447581112384796
1761478801994238500,0.205238525390625,0.10711047053337097,-0.12275175005197525,0.08312338590621948
1761478802004274400,0.2152744140625,0.10978934913873672,-0.11334626376628876,0.060259878635406494
1761478802014311400,0.2253115234375,0.1081182137131691,-0.09960702061653137,0.04288701340556145
1761478802024347400,0.235347412109375,0.10179293900728226,-0.09027743339538574,0.02582467347383499
1761478802034384100,0.245384033203125,0.08781294524669647,-0.09139329940080643,0.024954352527856827
1761478802044420400,0.25542041015625,0.057318415492773056,-0.09588444977998734,0.028441227972507477
1761478802054456300,0.265456298828125,0.018605109304189682,-0.09354166686534882,0.04128299281001091
1761478802064493300,0.275493408203125,-0.01679016463458538,-0.06339921057224274,0.06667516380548477
1761478802074529500,0.285529541015625,-0.03714257478713989,-0.03118082322180271,0.08983801305294037
1761478802084566300,0.295566162109375,-0.04589159041643143,0.0006343649583868682,0.09862004965543747
1761478802094602200,0.305602294921875,-0.039624642580747604,0.020971594378352165,0.07140227407217026
1761478802104639200,0.31563916015625,-0.03160293400287628,0.04426812753081322,0.02424302138388157
1761478802114675200,0.32567529296875,-0.022659240290522575,0.050818171352148056,-0.038123149424791336
1761478802124711200,0.335711181640625,-0.011499796062707901,0.04229499399662018,-0.09816225618124008
1761478802134748200,0.345748046875,-0.0015715312911197543,0.02587900124490261,-0.14160799980163574
1761478802144784100,0.3557841796875,0.014604508876800537,-0.0033164345659315586,-0.1682894080877304
1761478802154821400,0.3658212890625,0.03893248364329338,-0.04141614958643913,-0.1629287302494049
1761478802164857300,0.375857421875,0.05786942318081856,-0.05510905757546425,-0.12506523728370667
1761478802174893300,0.385893310546875,0.08149299770593643,-0.06066973879933357,-0.05838022008538246
1761478802184930300,0.395930419921875,0.09628845006227493,-0.03851889818906784,0.015630625188350677
1761478802194966300,0.40596630859375,0.0913754552602768,-0.004977447912096977,0.06896868348121643
1761478802205003300,0.416003173828125,0.0779254212975502,0.01823333278298378,0.09544103592634201
1761478802215039200,0.426039306640625,0.05290795490145683,0.0323701910674572,0.10855976492166519
1761478802225075200,0.4360751953125,0.01750176213681698,0.028562668710947037,0.12052135169506073
1761478802235112200,0.4461123046875,-0.004157460760325193,0.003430684097111225,0.13259080052375793
1761478802245148400,0.4561484375,0.002013349672779441,-0.01841922104358673,0.13341717422008514
1761478802255185400,0.466185302734375,0.02672189101576805,-0.04059616103768349,0.11897938698530197
1761478802265221400,0.476221435546875,0.04741998016834259,-0.04093411564826965,0.09647221118211746
1761478802275257300,0.48625732421875,0.06428498029708862,-0.03099173866212368,0.06182102486491203
1761478802285294300,0.49629443359375,0.059479039162397385,-0.02480175346136093,0.02515755034983158
1761478802295330300,0.506330322265625,0.017308149486780167,0.008505337871611118,-0.009441439062356949
1761478802305367300,0.5163671875,-0.03943102806806564,0.047683898359537125,-0.03706294670701027
1761478802315403300,0.5264033203125,-0.0730515718460083,0.06948772817850113,-0.05543449521064758
1761478802325439200,0.536439208984375,-0.07787828892469406,0.05730350315570831,-0.06742378324270248
1761478802335476500,0.5464765625,-0.05056330934166908,0.012177570722997189,-0.05986599624156952
1761478802345512400,0.556512451171875,-0.004992095287889242,-0.02231968753039837,-0.03413906320929527
1761478802355549400,0.566549560546875,0.039513587951660156,-0.02209038846194744,-0.00011824435205198824
1761478802365585400,0.57658544921875,0.08413565158843994,-0.027155987918376923,0.021162543445825577
1761478802375622400,0.586622314453125,0.11595190316438675,-0.038960181176662445,0.02750885672867298
1761478802385658600,0.59665869140625,0.14039386808872223,-0.03991519287228584,0.01991698332130909
1761478802395694600,0.606694580078125,0.1549224704504013,-0.048829589039087296,0.008492554537951946
1761478802405731300,0.6167314453125,0.16025012731552124,-0.06751938909292221,0.003447728231549263
1761478802415767600,0.626767578125,0.1668720692396164,-0.07926952093839645,0.025107750669121742
1761478802425804300,0.63680419921875,0.17931117117404938,-0.09618805348873138,0.06664667278528214
1761478802435840300,0.64684033203125,0.1987495869398117,-0.1281941831111908,0.11062318086624146
1761478802445876500,0.65687646484375,0.2211422324180603,-0.13638314604759216,0.1838798224925995
1761478802455913200,0.666913330078125,0.2501392662525177,-0.14837323129177094,0.24563293159008026
1761478802465949200,0.67694921875,0.2828522026538849,-0.17224553227424622,0.28855136036872864
1761478802475986400,0.686986328125,0.3076731264591217,-0.18020784854888916,0.31254059076309204
1761478802486022400,0.6970224609375,0.3275429904460907,-0.18727321922779083,0.3072797954082489
1761478802496058400,0.707058349609375,0.3231314420700073,-0.213801771402359,0.277799129486084
1761478802506095400,0.717095458984375,0.29430246353149414,-0.24022458493709564,0.2155298888683319
1761478802516131300,0.72713134765625,0.2440004199743271,-0.24998266994953156,0.13311012089252472
1761478802526168300,0.737168212890625,0.19304083287715912,-0.2482103407382965,0.0380065031349659
1761478802536204300,0.747204345703125,0.13642868399620056,-0.2524149417877197,-0.04638347774744034
1761478802546241300,0.7572412109375,0.07202892005443573,-0.21145685017108917,-0.0944383516907692
1761478802556277200,0.76727734375,-0.008423578925430775,-0.10921783000230789,-0.0998070240020752
1761478802566313500,0.7773134765625,-0.09852710366249084,-0.0032674323301762342,-0.09843362867832184
1761478802576350500,0.7873505859375,-0.20299865305423737,0.08274521678686142,-0.09278266876935959
1761478802586386400,0.797386474609375,-0.29687774181365967,0.12419358640909195,-0.09274591505527496
1761478802596423400,0.80742333984375,-0.3654882311820984,0.13135242462158203,-0.11286263912916183
1761478802606459400,0.81745947265625,-0.3981143534183502,0.12123135477304459,-0.12341541051864624
1761478802616495400,0.827495361328125,-0.4053887724876404,0.08690080791711807,-0.09566421061754227
1761478802626532400,0.837532470703125,-0.4024566411972046,0.05826250836253166,-0.03208283334970474
1761478802636568300,0.847568359375,-0.3929675221443176,0.045210354030132294,0.02923804707825184
1761478802646605600,0.85760546875,-0.3592950403690338,0.05131698399782181,0.07399512827396393
1761478802656641500,0.8676416015625,-0.31041619181632996,0.06645519286394119,0.10456795245409012
1761478802666677500,0.877677490234375,-0.2604888379573822,0.05137424170970917,0.13310426473617554
1761478802676714500,0.887714599609375,-0.22017337381839752,0.030370688065886497,0.15996596217155457
1761478802686750500,0.89775048828125,-0.17593002319335938,0.011446000076830387,0.16732081770896912
1761478802696787500,0.907787353515625,-0.1320296674966812,-0.018315890803933144,0.15039590001106262
