time,seconds_elapsed,z,y,x
1761479496977235200,0.090235107421875,0.8351455867618321,0.7103595887292176,1.9851018038272856
1761479496987271200,0.100271240234375,1.4133657459557056,0.7900668933030217,1.3667904572635887
1761479496997307100,0.11030712890625,1.626842492419481,0.5823652961745858,0.4265060414209962
1761479497007343000,0.120343017578125,1.7203361841529607,0.3946894189868122,-0.34493630397617814
1761479497017380000,0.130380126953125,1.4341460836559534,0.5135193946918473,-0.716022363731265
1761479497027416000,0.140416015625,1.3007359765976667,0.5477201357835904,-0.632406799672544
1761479497037452000,0.1504521484375,1.7259984476983545,0.5040278917144984,-0.47116789770722384
1761479497047488000,0.160488037109375,2.3160160121917723,0.35411808341722933,-0.26526918528229
1761479497057524000,0.17052392578125,2.855204137679934,0.3799500784838572,0.16966303143948316
1761479497067560000,0.180559814453125,2.9864199495643375,0.4757059795282781,0.5500295452371239
1761479497077597000,0.190596923828125,2.9531781896978613,0.22651293631065636,0.4792994739755988
1761479497087633000,0.2006328125,3.139042122092843,0.3335877384226769,0.11906769345104694
1761479497097668900,0.2106689453125,3.1405981193631884,0.4150121491126716,0.0608288549721241
1761479497107704800,0.220704833984375,3.0112650524854656,0.21785401169992982,0.3538993626326322
1761479497117740800,0.23074072265625,2.747252297005057,-0.15686850486136972,0.8776173856578767
1761479497127777800,0.24077783203125,1.4036673587620256,-0.836714443513751,0.9475739883288741
1761479497137813800,0.250813720703125,-1.0401900204449892,-0.8534215404257178,-0.18263123408406973
1761479497147849700,0.260849609375,-3.7885558316498993,-1.1574501530174166,-1.6880602005787193
1761479497157885700,0.2708857421875,-6.102175304093957,-1.7707127648241816,-3.1706749854579566
1761479497167921700,0.280921630859375,-7.569270886671543,-1.9762679245084522,-4.6943949570551515
1761479497177959000,0.290958984375,-7.998072637814283,-2.0921445668332277,-5.161306074100732
1761479497187995000,0.300994873046875,-7.646892471012473,-2.4148062028981743,-4.742576804161072
1761479497198030800,0.31103076171875,-7.223733109670877,-2.8542361694306133,-3.7597561458840962
1761479497208066800,0.32106689453125,-7.500251126459241,-2.4197566649124025,-2.050260212436318
1761479497218103000,0.33110302734375,-7.782318594068288,-1.6491396644234657,-1.2807114257007837
1761479497228139800,0.341139892578125,-8.997038667467235,-0.23569219500105826,-0.6122331956937909
1761479497238175700,0.35117578125,-13.014856843733787,-0.6624872459638863,-0.7434782336726784
1761479497248212000,0.3612119140625,-12.47164896121025,0.24203659559171645,-0.924792101547867
1761479497258248000,0.371248046875,-12.071056236463784,0.3164208785118535,-0.9959776614919305
1761479497268284000,0.381283935546875,-10.352690475600957,-0.3692711923528462,-1.6782967853248119
1761479497278321000,0.39132080078125,-7.474750774499774,-0.3086704470481723,-2.9878713174164293
1761479497288356900,0.40135693359375,-5.424617987835407,-0.5894188679479062,-3.971413275705278
1761479497298392800,0.411392822265625,-4.172901185950637,-0.32982707071490586,-4.490820595924556
1761479497308429000,0.421428955078125,-3.192108526369929,0.5467330975076183,-4.027598396524787
1761479497318465000,0.431465087890625,-3.3520781390517946,1.4165812008708714,-2.354445549959689
1761479497328502000,0.441501953125,-3.9650463710218666,2.5704098754554985,-0.9457409276828169
1761479497338538000,0.4515380859375,-3.0048820734500885,3.1166414897143837,0.16366145293712614
1761479497348574000,0.461573974609375,-0.3836147019386291,3.273694922688603,2.065891789071262
1761479497358610000,0.47160986328125,2.1536890227288006,3.09893164550066,3.1945661486551162
1761479497368646000,0.48164599609375,4.014730147123337,2.478428926372528,3.4792569505050777
1761479497378683000,0.491682861328125,5.4852907754629845,1.8022763623453675,3.1042861582711336
1761479497388718800,0.50171875,6.568461274978518,0.9908715705245733,2.3979583823412653
1761479497398754800,0.5117548828125,7.274301851913332,0.15413086005840448,1.2573062924548983
1761479497408790800,0.521790771484375,8.044566093441844,-0.7878128307659179,-0.046182782243192194
1761479497418826800,0.53182666015625,8.860200924047827,-1.6571873618006705,-0.9344760218247771
1761479497428864000,0.541864013671875,9.666952190974355,-2.1345798331111667,-1.0936091836825013
1761479497438900000,0.55189990234375,10.771803191900252,-2.0058077611170706,0.054614510501921176
1761479497448936000,0.56193603515625,11.578583684921265,-1.5483501165933906,2.0234376719623803
1761479497458972000,0.571971923828125,11.918745029580592,-0.8961459989085793,3.8523067115485667
1761479497469008000,0.5820078125,12.016654784190655,-0.32133816890884187,5.2804743053168055
1761479497479043800,0.5920439453125,11.984031448483467,0.2477050331495702,5.989478899240494
1761479497489080800,0.602080810546875,11.410938130784034,0.5907688577847555,5.552404994314909
1761479497499116800,0.61211669921875,10.787593466228246,0.4955274456011131,5.042060101473331
1761479497509152800,0.62215283203125,10.297737234663963,0.6923208778873086,4.488121858359873
1761479497519189000,0.63218896484375,9.971015217292308,0.7155144142091274,4.079229799562692
1761479497529225000,0.642224853515625,9.369881800022721,0.5642916966823861,3.492499293915927
1761479497539261700,0.65226171875,8.439388418093323,0.4850742579847574,2.8803832948610184
1761479497549298000,0.6622978515625,7.075092700254917,0.4325434584217146,2.5516291871398686
1761479497559334000,0.672333984375,5.738920668616891,0.23807768363179638,2.340812015274167
1761479497569369900,0.682369873046875,4.739151505887508,0.06558445200137794,2.152267465493083
1761479497579405800,0.69240576171875,4.289038671168685,0.02646262112036347,1.9781179362893104
1761479497589443000,0.702443115234375,3.6734137872099875,-0.16781663638781755,1.6791624622434376
1761479497599479000,0.71247900390625,2.5305250243127344,-0.14395992344953118,1.2742096425913274
1761479497609515000,0.722514892578125,1.0257605130761862,0.14494239514824003,0.9375326329164206
